Date,Close,Open,High,Low,Volume (in Billion)
2001-07-13,"1,110.45","1,105.70","1,127.15","1,103.30",39.25
2001-07-16,"1,105.55","1,110.35","1,116.70","1,102.45",28.11
2001-07-17,"1,103.10","1,103.55","1,106.05","1,092.50",23.68
2001-07-18,"1,091.95","1,103.10","1,108.45","1,088.10",26.61
2001-07-19,"1,085.90","1,091.35","1,091.35","1,079.55",29.24
2001-07-20,"1,077.70","1,085.95","1,089.95","1,072.75",28.96
2001-07-23,"1,070.65","1,076.15","1,076.15","1,063.40",1.40
2001-07-24,"1,072.55","1,065.95","1,074.75","1,064.50",22.14
2001-07-25,"1,064.20","1,072.45","1,073.95","1,062.15",27.92
2001-07-26,"1,053.40","1,063.90","1,066.55","1,050.15",32.44
2001-07-27,"1,051.70","1,053.20","1,061.20","1,046.90",28.24
2001-07-30,"1,061.45","1,051.45","1,062.80","1,050.90",26.46
2001-07-31,"1,072.85","1,061.45","1,076.35","1,053.60",34.61
2001-08-01,"1,063.15","1,073.00","1,077.70","1,059.75",53.43
2001-08-02,"1,066.00","1,064.25","1,070.05","1,059.55",43.29
2001-08-03,"1,074.60","1,066.40","1,077.55","1,066.20",43.83
2001-08-06,"1,075.25","1,074.20","1,082.40","1,072.55",37.04
2001-08-07,"1,072.10","1,074.35","1,079.30","1,070.20",26.87
2001-08-08,"1,068.00","1,071.75","1,072.10","1,059.55",28.80
2001-08-09,"1,070.65","1,068.10","1,072.60","1,061.40",26.83
2001-08-10,"1,071.15","1,070.65","1,076.70","1,069.05",25.91
2001-08-13,"1,063.00","1,070.95","1,081.40","1,061.05",21.61
2001-08-14,"1,075.50","1,063.05","1,076.60","1,062.20",42.86
2001-08-16,"1,078.95","1,075.20","1,083.70","1,072.95",48.32
2001-08-17,"1,069.20","1,079.00","1,084.00","1,067.60",51.09
2001-08-20,"1,063.75","1,062.50","1,067.95","1,061.00",30.73
2001-08-21,"1,068.70","1,063.65","1,071.20","1,062.30",34.64
2001-08-23,"1,071.50","1,068.70","1,079.00","1,065.70",29.66
2001-08-24,"1,069.15","1,071.50","1,076.70","1,064.90",42.20
2001-08-27,"1,072.55","1,064.05","1,078.35","1,064.05",35.80
2001-08-28,"1,070.65","1,072.35","1,076.85","1,069.60",31.74
2001-08-29,"1,067.45","1,070.55","1,074.50","1,066.45",28.19
2001-08-30,"1,064.15","1,068.30","1,070.25","1,061.90",38.78
2001-08-31,"1,053.75","1,064.10","1,064.10","1,051.75",34.37
2001-09-03,"1,048.05","1,054.65","1,059.90","1,046.35",29.92
2001-09-04,"1,048.20","1,048.20","1,053.25","1,043.30",39.74
2001-09-05,"1,045.00","1,047.25","1,051.55","1,043.30",35.51
2001-09-06,"1,036.10","1,047.70","1,048.20","1,033.40",47.39
2001-09-07,"1,035.20","1,036.35","1,037.35","1,026.45",49.22
2001-09-10,"1,033.40","1,035.00","1,045.30","1,031.45",36.06
2001-09-11,"1,023.40","1,033.35","1,037.45","1,020.70",36.49
2001-09-12,982.20,"1,023.25","1,023.25",957.95,34.98
2001-09-13,971.70,982.20,993.05,969.00,41.79
2001-09-14,919.70,972.05,974.50,902.70,49.97
2001-09-17,872.25,916.15,916.15,861.05,46.03
2001-09-18,900.20,872.15,910.35,868.50,71.87
2001-09-19,912.20,899.70,915.00,899.70,52.49
2001-09-20,898.80,910.20,910.35,873.70,55.77
2001-09-21,854.20,903.75,903.75,849.95,47.90
2001-09-24,869.05,853.00,878.60,853.00,48.76
2001-09-25,861.40,869.15,893.35,858.85,54.35
2001-09-26,873.70,861.35,877.00,859.20,52.83
2001-09-27,890.00,873.15,893.05,868.30,51.71
2001-09-28,913.85,891.75,922.55,891.00,63.99
2001-10-01,910.10,914.65,919.20,905.50,49.60
2001-10-03,899.65,910.05,915.05,896.25,40.48
2001-10-04,911.65,899.65,914.25,899.65,47.79
2001-10-05,914.60,911.60,919.75,903.05,38.68
2001-10-08,901.95,911.20,913.05,884.65,36.38
2001-10-09,912.70,903.00,914.30,902.55,36.54
2001-10-10,940.35,915.50,942.80,912.90,53.38
2001-10-11,954.90,940.45,959.75,940.45,49.85
2001-10-12,960.40,958.40,969.90,956.85,55.20
2001-10-15,963.40,963.65,966.15,954.35,43.54
2001-10-16,971.25,963.40,973.25,962.50,47.17
2001-10-17,986.25,971.95,989.05,971.95,53.22
2001-10-18,972.05,984.20,984.50,969.35,42.71
2001-10-19,976.65,972.20,981.00,970.85,38.88
2001-10-22,976.40,980.05,994.15,973.20,44.25
2001-10-23,993.20,976.75,994.15,976.55,51.83
2001-10-24,991.20,992.95,"1,000.95",987.40,59.40
2001-10-25,983.20,991.25,998.00,979.95,60.24
2001-10-29,977.45,983.15,996.60,974.05,37.91
2001-10-30,963.10,977.35,977.35,960.50,46.82
2001-10-31,971.90,962.85,976.40,959.35,48.40
2001-11-01,994.00,973.55,997.30,973.55,53.18
2001-11-02,997.60,994.25,"1,009.55",991.95,57.61
2001-11-05,991.05,997.25,"1,001.30",987.85,44.01
2001-11-06,"1,001.90",991.20,"1,007.40",991.15,50.53
2001-11-07,987.50,"1,001.95","1,014.10",984.45,44.84
2001-11-08,997.70,987.50,"1,001.15",985.75,51.43
2001-11-09,"1,004.05",999.10,"1,008.95",999.10,62.74
2001-11-12,"1,010.90","1,004.55","1,014.25","1,003.60",46.43
2001-11-13,"1,005.40","1,010.95","1,013.25",999.85,43.47
2001-11-14,"1,015.80","1,005.45","1,017.20","1,004.70",13.83
2001-11-15,"1,035.70","1,016.05","1,038.35","1,015.15",50.50
2001-11-19,"1,068.15","1,034.20","1,072.00","1,032.85",73.04
2001-11-20,"1,050.20","1,067.30","1,082.40","1,046.15",72.22
2001-11-21,"1,056.35","1,050.40","1,064.85","1,046.30",57.52
2001-11-22,"1,062.45","1,056.45","1,075.90","1,056.45",60.06
2001-11-23,"1,059.00","1,063.05","1,075.05","1,057.30",54.53
2001-11-26,"1,080.60","1,059.25","1,084.65","1,059.25",52.43
2001-11-27,"1,076.05","1,087.60","1,097.60","1,071.05",67.61
2001-11-28,"1,070.80","1,076.15","1,082.30","1,067.65",58.92
2001-11-29,"1,067.15","1,070.30","1,071.00","1,063.00",60.88
2001-12-03,"1,065.40","1,067.20","1,074.50","1,063.25",53.29
2001-12-04,"1,077.70","1,066.05","1,082.60","1,065.65",58.42
2001-12-05,"1,104.55","1,077.95","1,107.15","1,077.95",67.35
2001-12-06,"1,110.45","1,105.10","1,132.65","1,105.10",77.04
2001-12-07,"1,112.30","1,110.90","1,122.65","1,109.65",59.28
2001-12-10,"1,115.25","1,112.15","1,123.55","1,112.15",54.63
2001-12-11,"1,110.20","1,112.15","1,122.85","1,107.70",69.18
2001-12-12,"1,107.65","1,110.65","1,121.55","1,104.75",54.12
2001-12-13,"1,098.75","1,107.75","1,114.15","1,069.95",66.16
2001-12-14,"1,087.85","1,098.65","1,102.90","1,082.75",41.87
2001-12-18,"1,082.30","1,089.90","1,098.00","1,071.35",47.04
2001-12-19,"1,060.75","1,082.50","1,086.35","1,057.10",49.99
2001-12-20,"1,062.00","1,060.45","1,064.80","1,047.50",55.79
2001-12-21,"1,050.85","1,061.80","1,061.80","1,043.65",47.17
2001-12-24,"1,048.50","1,051.00","1,055.00","1,032.60",41.90
2001-12-26,"1,034.25","1,048.90","1,058.30","1,030.50",42.61
2001-12-27,"1,020.00","1,033.85","1,037.70","1,017.35",60.27
2001-12-28,"1,033.80","1,019.90","1,036.35","1,010.45",56.36
2001-12-31,"1,059.05","1,033.90","1,062.30","1,033.90",53.15
2002-01-01,"1,055.30","1,058.85","1,071.15","1,052.05",43.95
2002-01-02,"1,060.75","1,054.95","1,065.25","1,054.10",49.61
2002-01-03,"1,072.25","1,063.45","1,074.85","1,062.90",61.87
2002-01-04,"1,096.20","1,072.40","1,099.25","1,072.40",74.41
2002-01-07,"1,100.15","1,093.05","1,111.55","1,093.05",61.39
2002-01-08,"1,109.90","1,100.55","1,114.55","1,097.90",67.83
2002-01-09,"1,102.80","1,110.00","1,119.40","1,098.70",74.87
2002-01-10,"1,098.20","1,098.80","1,105.35","1,093.60",68.96
2002-01-11,"1,088.55","1,098.15","1,105.90","1,073.45",71.15
2002-01-14,"1,109.80","1,089.45","1,118.50","1,089.45",60.42
2002-01-15,"1,094.15","1,109.45","1,112.60","1,090.20",55.22
2002-01-16,"1,090.30","1,094.15","1,104.80","1,085.30",59.75
2002-01-17,"1,109.20","1,090.25","1,116.05","1,078.95",83.52
2002-01-18,"1,093.15","1,109.55","1,121.75","1,089.05",84.63
2002-01-21,"1,091.35","1,093.25","1,099.80","1,082.65",64.35
2002-01-22,"1,092.85","1,091.35","1,099.00","1,090.00",55.75
2002-01-23,"1,089.40","1,092.85","1,096.95","1,087.50",53.73
2002-01-24,"1,085.30","1,089.60","1,098.60","1,081.70",47.72
2002-01-25,"1,080.10","1,085.85","1,089.70","1,077.00",59.84
2002-01-28,"1,071.35","1,083.25","1,088.75","1,068.70",49.77
2002-01-29,"1,071.65","1,071.35","1,076.45","1,068.85",58.95
2002-01-30,"1,067.45","1,072.85","1,072.85","1,058.80",50.69
2002-01-31,"1,075.40","1,067.65","1,082.00","1,067.65",66.03
2002-02-01,"1,081.65","1,076.95","1,088.05","1,076.95",58.40
2002-02-04,"1,076.90","1,083.05","1,086.95","1,074.15",57.89
2002-02-05,"1,074.25","1,076.25","1,081.20","1,069.40",68.53
2002-02-06,"1,113.10","1,074.40","1,117.10","1,074.00",73.87
2002-02-07,"1,110.45","1,114.85","1,130.95","1,104.30",93.83
2002-02-08,"1,123.75","1,112.80","1,131.85","1,104.45",73.01
2002-02-11,"1,131.55","1,124.85","1,144.15","1,124.85",61.16
2002-02-12,"1,129.50","1,131.95","1,143.30","1,125.55",59.33
2002-02-13,"1,135.10","1,129.80","1,142.30","1,129.60",55.75
2002-02-14,"1,150.00","1,135.50","1,151.65","1,133.85",60.60
2002-02-15,"1,159.95","1,150.65","1,164.10","1,150.30",67.68
2002-02-18,"1,172.85","1,159.85","1,177.05","1,156.70",59.70
2002-02-19,"1,158.90","1,172.85","1,178.10","1,155.10",59.28
2002-02-20,"1,145.95","1,158.45","1,158.45","1,134.65",49.63
2002-02-21,"1,149.85","1,146.05","1,158.05","1,146.05",34.46
2002-02-22,"1,163.50","1,149.85","1,165.70","1,145.50",53.39
2002-02-25,"1,165.45","1,163.65","1,167.60","1,155.45",51.75
2002-02-26,"1,189.40","1,165.75","1,192.65","1,165.75",67.00
2002-02-27,"1,189.20","1,190.15","1,205.95","1,180.00",76.05
2002-02-28,"1,142.05","1,189.60","1,197.00","1,135.20",104.26
2002-03-01,"1,178.00","1,142.05","1,181.25","1,135.45",68.82
2002-03-04,"1,177.35","1,178.45","1,201.10","1,172.30",74.30
2002-03-05,"1,178.50","1,176.40","1,193.10","1,175.15",63.43
2002-03-06,"1,172.60","1,176.55","1,182.65","1,162.75",61.49
2002-03-07,"1,193.05","1,173.60","1,195.20","1,173.60",50.21
2002-03-08,"1,187.65","1,193.60","1,199.60","1,182.55",50.28
2002-03-11,"1,167.85","1,187.50","1,192.75","1,164.55",50.59
2002-03-12,"1,150.45","1,167.85","1,171.20","1,144.30",50.38
2002-03-13,"1,157.05","1,150.20","1,165.40","1,143.55",41.96
2002-03-14,"1,159.45","1,156.85","1,163.65","1,153.15",31.82
2002-03-15,"1,169.75","1,159.60","1,173.75","1,159.60",61.76
2002-03-18,"1,169.30","1,169.95","1,184.70","1,163.75",44.60
2002-03-19,"1,152.15","1,169.40","1,170.80","1,150.30",40.01
2002-03-20,"1,155.60","1,152.05","1,158.95","1,148.50",41.28
2002-03-21,"1,144.20","1,155.55","1,155.55","1,141.05",32.47
2002-03-22,"1,138.45","1,144.50","1,148.65","1,135.90",36.79
2002-03-26,"1,123.05","1,138.10","1,140.20","1,117.85",32.69
2002-03-27,"1,123.35","1,130.00","1,134.10","1,121.35",41.55
2002-03-28,"1,129.55","1,123.60","1,138.45","1,123.60",55.36
2002-04-01,"1,138.95","1,129.85","1,143.30","1,129.85",41.46
2002-04-02,"1,136.95","1,138.80","1,147.30","1,132.30",50.73
2002-04-03,"1,123.50","1,136.60","1,136.90","1,121.45",39.86
2002-04-04,"1,145.90","1,124.05","1,149.65","1,123.90",49.47
2002-04-05,"1,141.95","1,146.05","1,153.30","1,139.90",40.19
2002-04-08,"1,135.25","1,141.90","1,147.90","1,134.00",31.26
2002-04-09,"1,126.70","1,135.15","1,137.45","1,122.10",37.26
2002-04-10,"1,138.50","1,126.70","1,140.25","1,125.75",48.37
2002-04-11,"1,143.60","1,138.55","1,150.20","1,138.55",48.51
2002-04-12,"1,146.50","1,143.25","1,151.55","1,138.65",38.87
2002-04-15,"1,134.15","1,146.55","1,152.55","1,130.45",32.84
2002-04-16,"1,118.75","1,130.80","1,133.50","1,116.65",32.53
2002-04-17,"1,125.10","1,119.00","1,136.60","1,118.95",34.38
2002-04-18,"1,129.00","1,125.25","1,135.00","1,123.80",34.22
2002-04-19,"1,100.30","1,125.55","1,127.05","1,097.60",42.13
2002-04-22,"1,104.15","1,100.50","1,107.20","1,088.05",38.34
2002-04-23,"1,106.00","1,104.00","1,108.80","1,095.00",39.72
2002-04-24,"1,110.60","1,106.25","1,116.85","1,105.70",40.70
2002-04-25,"1,094.30","1,110.65","1,113.85","1,089.00",44.99
2002-04-26,"1,097.40","1,094.25","1,103.35","1,094.10",30.87
2002-04-29,"1,074.20","1,097.55","1,098.65","1,073.30",41.59
2002-04-30,"1,084.50","1,074.25","1,085.75","1,073.40",35.80
2002-05-02,"1,093.30","1,084.80","1,101.10","1,084.80",44.41
2002-05-03,"1,096.95","1,093.40","1,098.60","1,091.50",34.20
2002-05-06,"1,100.95","1,096.95","1,102.05","1,096.25",33.07
2002-05-07,"1,110.70","1,100.90","1,111.85","1,096.65",34.36
2002-05-08,"1,117.60","1,110.70","1,122.70","1,110.70",38.16
2002-05-09,"1,127.60","1,117.70","1,136.55","1,117.70",41.84
2002-05-10,"1,116.40","1,127.05","1,127.30","1,111.15",39.47
2002-05-13,"1,119.65","1,116.80","1,121.95","1,114.20",35.78
2002-05-14,"1,115.10","1,119.95","1,125.95","1,111.45",45.79
2002-05-15,"1,107.80","1,115.15","1,121.50","1,102.65",43.83
2002-05-16,"1,092.80","1,108.25","1,111.25","1,089.85",48.84
2002-05-17,"1,090.65","1,092.80","1,099.75","1,079.95",55.62
2002-05-20,"1,074.35","1,091.70","1,097.95","1,071.35",43.65
2002-05-21,"1,049.20","1,074.75","1,074.85","1,028.25",69.84
2002-05-22,"1,045.30","1,049.50","1,050.90","1,035.50",50.69
2002-05-23,"1,026.75","1,045.20","1,045.35","1,024.30",40.36
2002-05-24,"1,067.00","1,026.90","1,069.20","1,026.90",51.00
2002-05-27,"1,062.70","1,067.00","1,071.50","1,054.10",45.84
2002-05-28,"1,038.20","1,061.90","1,062.30","1,034.10",47.30
2002-05-29,"1,041.65","1,038.20","1,047.95","1,026.50",59.43
2002-05-30,"1,032.15","1,041.40","1,049.95","1,030.10",56.75
2002-05-31,"1,028.80","1,032.50","1,037.70","1,020.10",48.91
2002-06-03,"1,039.75","1,029.25","1,047.25","1,029.25",35.08
2002-06-04,"1,045.40","1,040.15","1,047.40","1,036.55",31.09
2002-06-05,"1,064.20","1,045.55","1,067.50","1,045.00",48.38
2002-06-06,"1,064.35","1,064.15","1,072.00","1,055.50",49.92
2002-06-07,"1,048.80","1,063.75","1,063.75","1,044.35",34.43
2002-06-10,"1,069.90","1,049.95","1,072.50","1,049.95",36.19
2002-06-11,"1,097.05","1,070.95","1,099.50","1,070.55",57.80
2002-06-12,"1,092.80","1,097.15","1,100.45","1,088.50",45.73
2002-06-13,"1,082.85","1,093.00","1,102.05","1,080.80",36.92
2002-06-14,"1,085.70","1,081.75","1,087.60","1,079.45",45.12
2002-06-17,"1,088.90","1,085.80","1,097.55","1,085.70",35.01
2002-06-18,"1,074.95","1,088.90","1,097.40","1,073.75",38.29
2002-06-19,"1,062.90","1,074.70","1,079.20","1,056.45",46.37
2002-06-20,"1,070.05","1,063.10","1,074.00","1,056.25",44.43
2002-06-21,"1,062.55","1,069.50","1,069.80","1,058.95",36.40
2002-06-24,"1,061.85","1,065.60","1,065.60","1,054.45",29.00
2002-06-25,"1,055.40","1,061.90","1,063.30","1,048.55",48.99
2002-06-26,"1,044.20","1,055.35","1,061.05","1,042.20",38.08
2002-06-27,"1,048.55","1,044.50","1,053.70","1,044.00",50.09
2002-06-28,"1,057.80","1,049.40","1,068.90","1,049.40",42.67
2002-07-01,"1,068.95","1,058.00","1,070.15","1,058.00",31.62
2002-07-02,"1,068.05","1,067.90","1,071.70","1,064.95",42.06
2002-07-03,"1,069.90","1,067.80","1,074.00","1,065.55",39.63
2002-07-04,"1,070.55","1,069.95","1,078.55","1,068.40",39.80
2002-07-05,"1,073.80","1,071.00","1,076.20","1,067.45",31.66
2002-07-08,"1,082.05","1,074.00","1,085.30","1,072.90",41.66
2002-07-09,"1,080.30","1,081.90","1,083.65","1,077.55",39.64
2002-07-10,"1,071.70","1,081.55","1,087.40","1,069.45",40.20
2002-07-11,"1,056.60","1,070.95","1,070.95","1,055.30",36.45
2002-07-12,"1,058.25","1,057.10","1,064.90","1,054.90",31.40
2002-07-15,"1,048.00","1,057.95","1,058.45","1,043.30",30.06
2002-07-16,"1,035.95","1,047.90","1,051.85","1,033.95",41.56
2002-07-17,"1,032.55","1,035.95","1,037.50","1,025.00",36.54
2002-07-18,"1,041.30","1,032.55","1,044.00","1,032.55",32.85
2002-07-19,"1,035.90","1,041.35","1,041.50","1,032.25",38.25
2002-07-22,"1,012.00","1,035.20","1,035.20","1,009.00",38.10
2002-07-23,"1,021.90","1,012.05","1,023.65","1,005.75",48.05
2002-07-24,"1,004.05","1,021.80","1,022.20","1,001.90",43.16
2002-07-25,"1,001.55","1,004.20","1,021.30",997.85,77.64
2002-07-26,973.50,"1,001.05","1,001.05",972.55,59.58
2002-07-29,971.65,973.00,977.95,953.15,55.21
2002-07-30,960.65,973.00,987.50,956.80,54.99
2002-07-31,958.90,960.30,964.10,943.60,58.53
2002-08-01,957.70,959.20,972.05,954.15,43.35
2002-08-02,954.75,957.55,957.55,935.55,42.40
2002-08-05,963.25,954.90,966.50,953.90,42.32
2002-08-06,966.65,963.30,969.55,955.40,40.64
2002-08-07,969.10,967.70,978.60,966.55,44.12
2002-08-08,953.55,969.15,971.75,951.20,42.63
2002-08-09,961.95,953.80,963.85,948.00,53.34
2002-08-12,969.85,961.15,971.55,961.15,38.88
2002-08-13,976.05,970.40,977.20,969.90,26.76
2002-08-14,969.65,976.05,976.25,967.25,40.79
2002-08-16,979.25,970.75,981.20,968.35,33.89
2002-08-19,979.85,979.40,983.55,978.20,29.70
2002-08-20,988.55,979.75,990.85,979.05,41.50
2002-08-21,988.45,988.60,994.25,984.35,55.11
2002-08-22,985.70,988.55,995.30,983.45,40.65
2002-08-23,995.20,985.75,996.40,984.70,39.91
2002-08-26,998.85,992.40,"1,001.45",986.15,45.09
2002-08-27,987.70,998.85,"1,003.30",985.70,54.47
2002-08-28,985.70,987.35,988.10,981.10,44.21
2002-08-29,987.25,985.85,989.40,981.45,75.08
2002-08-30,"1,010.60",987.65,"1,012.75",986.70,70.53
2002-09-02,"1,013.50","1,010.90","1,024.65","1,010.85",56.39
2002-09-03,"1,001.10","1,013.65","1,014.80",999.40,44.81
2002-09-04,"1,006.95","1,000.70","1,008.80",990.85,53.16
2002-09-05,"1,008.60","1,006.90","1,013.45","1,004.20",57.44
2002-09-06,995.20,"1,008.45","1,008.45",992.70,45.01
2002-09-09,998.55,992.05,"1,005.85",985.25,51.87
2002-09-11,998.85,998.60,"1,002.35",993.35,44.18
2002-09-12,"1,001.65",998.95,"1,005.15",998.80,43.06
2002-09-13,992.00,"1,001.40","1,001.40",989.85,31.25
2002-09-16,985.75,991.75,997.00,983.55,30.55
2002-09-17,994.90,985.75,996.80,985.75,35.81
2002-09-18,983.60,994.15,994.15,981.60,35.93
2002-09-19,976.05,983.45,985.25,970.80,40.46
2002-09-20,969.60,975.60,975.60,960.70,46.97
2002-09-23,970.30,969.85,974.75,967.35,39.80
2002-09-24,966.20,969.95,969.95,960.20,40.93
2002-09-25,970.05,964.65,971.85,960.50,44.11
2002-09-26,969.90,970.10,976.25,968.25,29.51
2002-09-27,976.45,969.95,978.00,969.25,48.53
2002-09-30,963.15,976.15,976.15,961.55,38.96
2002-10-01,955.20,961.15,964.20,950.30,43.09
2002-10-03,948.20,955.35,957.90,945.80,41.04
2002-10-04,948.20,948.10,951.80,944.50,44.51
2002-10-07,954.75,947.80,956.35,946.25,40.19
2002-10-08,960.80,954.80,963.15,952.50,54.86
2002-10-09,954.75,960.85,968.75,952.95,46.56
2002-10-10,958.45,954.80,960.45,945.00,47.79
2002-10-11,971.05,958.45,973.50,958.45,50.97
2002-10-14,972.45,971.50,976.50,969.00,40.66
2002-10-16,973.60,972.90,983.60,971.70,49.81
2002-10-17,973.30,973.70,976.05,966.55,56.77
2002-10-18,971.65,973.80,982.50,968.80,52.62
2002-10-21,967.35,971.75,976.20,965.65,32.91
2002-10-22,962.50,967.50,976.35,961.65,35.38
2002-10-23,957.35,962.90,963.75,955.45,50.46
2002-10-24,946.90,957.70,959.80,945.00,38.78
2002-10-25,932.20,946.80,946.80,929.25,50.21
2002-10-28,922.70,932.35,934.90,920.10,41.86
2002-10-29,936.90,922.55,939.70,921.65,63.15
2002-10-30,937.75,936.15,944.35,935.90,59.33
2002-10-31,951.40,937.35,953.30,937.05,101.28
2002-11-01,951.45,951.45,956.95,946.40,81.89
2002-11-04,962.10,951.60,965.50,951.60,20.40
2002-11-05,962.30,962.85,963.70,957.20,46.55
2002-11-07,960.70,962.35,970.20,957.95,61.35
2002-11-08,956.95,960.50,960.95,954.35,47.45
2002-11-11,954.05,957.55,958.55,952.10,43.59
2002-11-12,959.85,953.90,960.85,948.05,44.78
2002-11-13,962.65,960.35,965.75,956.90,50.76
2002-11-14,971.90,964.15,974.10,963.50,62.90
2002-11-15,990.35,972.30,992.05,972.30,71.31
2002-11-18,996.85,990.35,"1,000.30",989.05,65.78
2002-11-20,"1,001.60",996.85,"1,007.20",992.30,79.53
2002-11-21,"1,008.75","1,001.80","1,012.75","1,001.80",70.83
2002-11-22,"1,020.15","1,009.50","1,026.00","1,009.50",82.80
2002-11-25,"1,026.20","1,020.90","1,030.35","1,017.50",65.20
2002-11-26,"1,036.15","1,026.40","1,040.45","1,026.00",78.13
2002-11-27,"1,031.10","1,036.35","1,042.20","1,027.70",68.62
2002-11-28,"1,049.70","1,031.25","1,051.75","1,031.25",75.69
2002-11-29,"1,050.15","1,049.55","1,057.45","1,040.95",62.33
2002-12-02,"1,067.90","1,050.15","1,070.15","1,050.15",74.96
2002-12-03,"1,055.00","1,067.70","1,075.75","1,051.80",76.92
2002-12-04,"1,036.40","1,055.75","1,055.75","1,034.10",63.80
2002-12-05,"1,045.95","1,036.75","1,052.45","1,036.75",66.83
2002-12-06,"1,069.80","1,047.55","1,072.25","1,047.55",86.98
2002-12-09,"1,058.65","1,070.50","1,085.75","1,054.95",98.47
2002-12-10,"1,063.70","1,058.35","1,066.10","1,045.65",74.26
2002-12-11,"1,069.75","1,064.10","1,076.95","1,062.30",75.86
2002-12-12,"1,077.00","1,069.95","1,078.85","1,066.80",64.37
2002-12-13,"1,086.20","1,074.45","1,087.35","1,074.45",59.30
2002-12-16,"1,078.45","1,089.00","1,100.00","1,075.55",66.32
2002-12-17,"1,073.25","1,078.70","1,084.95","1,069.00",54.16
2002-12-18,"1,077.95","1,073.20","1,083.65","1,072.85",58.44
2002-12-19,"1,076.00","1,077.85","1,079.90","1,070.50",60.43
2002-12-20,"1,079.30","1,075.45","1,084.95","1,075.40",48.15
2002-12-23,"1,076.00","1,079.30","1,082.60","1,073.35",39.10
2002-12-24,"1,085.00","1,075.95","1,087.00","1,072.65",46.07
2002-12-26,"1,094.80","1,085.05","1,100.40","1,085.05",70.34
2002-12-27,"1,098.40","1,095.65","1,103.95","1,095.60",61.40
2002-12-30,"1,091.95","1,095.80","1,095.80","1,084.35",47.67
2002-12-31,"1,093.50","1,091.85","1,100.10","1,091.70",46.47
2003-01-01,"1,100.15","1,093.60","1,102.10","1,093.60",38.96
2003-01-02,"1,093.05","1,100.55","1,105.60","1,091.20",63.89
2003-01-03,"1,089.60","1,094.45","1,099.85","1,087.30",61.48
2003-01-06,"1,084.35","1,089.75","1,093.05","1,081.25",47.35
2003-01-07,"1,081.80","1,084.40","1,089.85","1,078.95",53.73
2003-01-08,"1,089.35","1,082.40","1,091.45","1,082.30",51.03
2003-01-09,"1,097.35","1,089.75","1,099.15","1,087.75",44.48
2003-01-10,"1,080.25","1,097.60","1,103.25","1,077.40",54.05
2003-01-13,"1,073.75","1,080.25","1,080.40","1,070.75",46.77
2003-01-14,"1,078.95","1,072.70","1,080.80","1,070.30",44.51
2003-01-15,"1,085.00","1,077.90","1,087.50","1,077.80",45.49
2003-01-16,"1,088.35","1,085.05","1,091.35","1,083.95",45.42
2003-01-17,"1,086.50","1,089.30","1,090.25","1,083.20",47.50
2003-01-20,"1,076.35","1,086.25","1,087.00","1,074.20",44.28
2003-01-21,"1,077.90","1,076.30","1,080.50","1,074.10",50.16
2003-01-22,"1,082.90","1,078.45","1,086.20","1,073.60",48.87
2003-01-23,"1,070.90","1,081.40","1,083.15","1,069.05",59.86
